Date,RELIANCE-EQ,return
2024-08-07 10:15:00+05:30,2925.3,3.41856967045473e-05
2024-08-07 10:20:00+05:30,2926.0,0.00023929169657810334
2024-08-07 10:25:00+05:30,2933.9,0.002699931647300202
2024-08-07 10:30:00+05:30,2934.15,8.521081154766463e-05
2024-08-07 10:35:00+05:30,2935.25,0.00037489562564974044
2024-08-07 10:40:00+05:30,2935.55,0.00010220594497911684
2024-08-07 10:45:00+05:30,2936.45,0.0003065864999742818
2024-08-07 10:50:00+05:30,2935.85,-0.00020432835566752683
2024-08-07 10:55:00+05:30,2936.05,6.812337142569902e-05
2024-08-07 11:00:00+05:30,2930.35,-0.00194138383201925
2024-08-07 11:05:00+05:30,2928.05,-0.0007848891770606548
2024-08-07 11:10:00+05:30,2927.05,-0.00034152422260547155
2024-08-07 11:15:00+05:30,2927.25,6.832818024959941e-05
2024-08-07 11:20:00+05:30,2926.35,-0.0003074558032283292
2024-08-07 11:25:00+05:30,2928.15,0.0006151007227435112
2024-08-07 11:30:00+05:30,2929.1,0.0003244369311681261
2024-08-07 11:35:00+05:30,2927.5,-0.0005462428732374569
2024-08-07 11:40:00+05:30,2929.5,0.000683176771989702
2024-08-07 11:45:00+05:30,2929.55,1.7067759003230876e-05
2024-08-07 11:50:00+05:30,2926.7,-0.000972845658889665
2024-08-07 11:55:00+05:30,2926.0,-0.00023917723032762517
2024-08-07 12:00:00+05:30,2928.3,0.0007860560492141122
2024-08-07 12:05:00+05:30,2929.0,0.00023904654577733275
2024-08-07 12:10:00+05:30,2932.45,0.0011778764083303361
2024-08-07 12:15:00+05:30,2934.8,0.0008013776875992473
2024-08-07 12:20:00+05:30,2936.75,0.0006644405070190817
2024-08-07 12:25:00+05:30,2937.55,0.0002724099770154975
2024-08-07 12:30:00+05:30,2938.05,0.00017020986876814526
2024-08-07 12:35:00+05:30,2939.0,0.0003233437143683737
2024-08-07 12:40:00+05:30,2935.95,-0.0010377679482818092
2024-08-07 12:45:00+05:30,2935.7,-8.515131388475705e-05
2024-08-07 12:50:00+05:30,2931.4,-0.0014647273222739843
2024-08-07 12:55:00+05:30,2930.3,-0.000375247322098593
2024-08-07 13:00:00+05:30,2930.55,8.531549670687255e-05
2024-08-07 13:05:00+05:30,2931.25,0.0002388630120624402
2024-08-07 13:10:00+05:30,2934.0,0.0009381663113006145
2024-08-07 13:15:00+05:30,2932.8,-0.00040899795501014857
2024-08-07 13:20:00+05:30,2929.0,-0.0012956901254773667
2024-08-07 13:25:00+05:30,2926.95,-0.0006998975759645587
2024-08-07 13:30:00+05:30,2927.8,0.0002904046874734334
2024-08-07 13:35:00+05:30,2927.75,-1.707766923975118e-05
2024-08-07 13:40:00+05:30,2929.85,0.0007172743574417328
2024-08-07 13:45:00+05:30,2929.75,-3.413144017605507e-05
2024-08-07 13:50:00+05:30,2929.65,-3.413260517104444e-05
2024-08-07 13:55:00+05:30,2928.15,-0.0005120065536838858
2024-08-07 14:00:00+05:30,2928.25,3.415125591232915e-05
2024-08-07 14:05:00+05:30,2928.75,0.00017075044822001395
2024-08-07 14:10:00+05:30,2929.8,0.0003585147247120446
2024-08-07 14:15:00+05:30,2933.2,0.0011604887705645162
2024-08-07 14:20:00+05:30,2932.8,-0.00013636983499232258
2024-08-07 14:25:00+05:30,2933.2,0.00013638843426067027
2024-08-07 14:30:00+05:30,2933.3,3.409245874830269e-05
2024-08-07 14:35:00+05:30,2927.95,-0.0018238843623223921
2024-08-07 14:40:00+05:30,2929.9,0.0006659949794225462
2024-08-07 14:45:00+05:30,2929.9,0.0
2024-08-07 14:50:00+05:30,2927.1,-0.000955664015836799
2024-08-07 14:55:00+05:30,2929.35,0.000768678897202113
2024-08-07 15:00:00+05:30,2929.65,0.00010241179783920806
2024-08-07 15:05:00+05:30,2928.3,-0.0004608058983154306
2024-08-07 15:10:00+05:30,2930.65,0.0008025134036813153
2024-08-07 15:15:00+05:30,2930.35,-0.00010236636923555142
2024-08-07 15:20:00+05:30,2930.4,1.706280819702144e-05
2024-08-07 15:25:00+05:30,2930.0,-0.00013650013650012838
2024-08-08 09:15:00+05:30,2912.0,-0.006143344709897636
2024-08-08 09:20:00+05:30,2912.85,0.0002918956043955756
2024-08-08 09:25:00+05:30,2914.7,0.0006351168099969495
2024-08-08 09:30:00+05:30,2914.7,0.0
2024-08-08 09:35:00+05:30,2913.15,-0.0005317871479053604
2024-08-08 09:40:00+05:30,2913.45,0.00010298130889241364
2024-08-08 09:45:00+05:30,2921.0,0.0025914294050009
2024-08-08 09:50:00+05:30,2916.45,-0.001557685724067115
2024-08-08 09:55:00+05:30,2914.55,-0.0006514769668602982
2024-08-08 10:00:00+05:30,2916.15,0.0005489698238150265
2024-08-08 10:05:00+05:30,2907.2,-0.003069115100389319
2024-08-08 10:10:00+05:30,2909.0,0.000619152449091942
2024-08-08 10:15:00+05:30,2909.05,1.7188037126247835e-05
2024-08-08 10:20:00+05:30,2906.55,-0.0008593870851308916
2024-08-08 10:25:00+05:30,2913.4,0.002356745970308438
2024-08-08 10:30:00+05:30,2904.45,-0.0030720120821035035
2024-08-08 10:35:00+05:30,2908.45,0.0013771970596843097
2024-08-08 10:40:00+05:30,2908.55,3.438257491117369e-05
2024-08-08 10:45:00+05:30,2906.75,-0.0006188650702240173
2024-08-08 10:50:00+05:30,2906.3,-0.00015481207534184804
2024-08-08 10:55:00+05:30,2900.0,-0.002167704641640622
2024-08-08 11:00:00+05:30,2901.6,0.0005517241379309201
2024-08-08 11:05:00+05:30,2905.0,0.0011717673007995977
2024-08-08 11:10:00+05:30,2900.1,-0.0016867469879517927
2024-08-08 11:15:00+05:30,2905.0,0.0016895969104513409
2024-08-08 11:20:00+05:30,2900.15,-0.001669535283993051
2024-08-08 11:25:00+05:30,2901.3,0.0003965312139027066
2024-08-08 11:30:00+05:30,2900.0,-0.00044807500086174734
2024-08-08 11:35:00+05:30,2902.95,0.001017241379310363
2024-08-08 11:40:00+05:30,2902.4,-0.00018946244337647578
2024-08-08 11:45:00+05:30,2908.0,0.0019294377067253787
2024-08-08 11:50:00+05:30,2909.05,0.000361072902338444
2024-08-08 11:55:00+05:30,2908.0,-0.00036094257575502997
2024-08-08 12:00:00+05:30,2910.0,0.0006877579092159358
2024-08-08 12:05:00+05:30,2911.0,0.0003436426116838476
2024-08-08 12:10:00+05:30,2919.45,0.002902782548952265
2024-08-08 12:15:00+05:30,2919.7,8.5632567778271e-05
2024-08-08 12:20:00+05:30,2920.25,0.00018837551803274621
2024-08-08 12:25:00+05:30,2917.1,-0.001078674770995658
2024-08-08 12:30:00+05:30,2915.65,-0.0004970690068903938
2024-08-08 12:35:00+05:30,2915.95,0.00010289300841992421
2024-08-08 12:40:00+05:30,2913.7,-0.0007716181690358148
2024-08-08 12:45:00+05:30,2909.1,-0.0015787486700757913
2024-08-08 12:50:00+05:30,2909.0,-3.437489257840376e-05
2024-08-08 12:55:00+05:30,2906.0,-0.001031282227569652
2024-08-08 13:00:00+05:30,2903.25,-0.0009463179628355078
2024-08-08 13:05:00+05:30,2902.0,-0.0004305519676225389
2024-08-08 13:10:00+05:30,2902.3,0.00010337698139228912
2024-08-08 13:15:00+05:30,2903.5,0.0004134651827860658
2024-08-08 13:20:00+05:30,2905.6,0.000723265024969777
2024-08-08 13:25:00+05:30,2895.0,-0.0036481277533039203
2024-08-08 13:30:00+05:30,2897.05,0.0007081174438687832
2024-08-08 13:35:00+05:30,2903.0,0.00205381336186794
2024-08-08 13:40:00+05:30,2903.5,0.00017223561832580003
2024-08-08 13:45:00+05:30,2902.5,-0.00034441191665235404
2024-08-08 13:50:00+05:30,2900.05,-0.0008440999138672467
2024-08-08 13:55:00+05:30,2896.9,-0.0010861881691694997
2024-08-08 14:00:00+05:30,2899.7,0.0009665504504814404
2024-08-08 14:05:00+05:30,2896.35,-0.001155291926751012
2024-08-08 14:10:00+05:30,2901.0,0.0016054689523019583
2024-08-08 14:15:00+05:30,2902.45,0.0004998276456393835
2024-08-08 14:20:00+05:30,2902.15,-0.00010336095367702303
2024-08-08 14:25:00+05:30,2903.35,0.0004134865530727172
2024-08-08 14:30:00+05:30,2903.4,1.7221485525409364e-05
2024-08-08 14:35:00+05:30,2901.4,-0.0006888475580354436
2024-08-08 14:40:00+05:30,2902.95,0.0005342248569655261
2024-08-08 14:45:00+05:30,2903.45,0.00017223858488768506
2024-08-08 14:50:00+05:30,2900.4,-0.001050474435585147
2024-08-08 14:55:00+05:30,2902.25,0.0006378430561302384
2024-08-08 15:00:00+05:30,2903.45,0.0004134723059694423
2024-08-08 15:05:00+05:30,2901.8,-0.000568289448759085
2024-08-08 15:10:00+05:30,2896.35,-0.0018781445999036528
2024-08-08 15:15:00+05:30,2893.0,-0.001156628169938001
2024-08-08 15:20:00+05:30,2893.8,0.00027652955409607216
2024-08-08 15:25:00+05:30,2896.45,0.0009157509157506905
2024-08-09 09:15:00+05:30,2916.65,0.006974054445959776
2024-08-09 09:20:00+05:30,2921.85,0.0017828673306703458
2024-08-09 09:25:00+05:30,2937.75,0.005441757790441093
2024-08-09 09:30:00+05:30,2937.6,-5.1059484299287305e-05
2024-08-09 09:35:00+05:30,2937.8,6.808278867120876e-05
2024-08-09 09:40:00+05:30,2936.7,-0.0003744298454627648
2024-08-09 09:45:00+05:30,2938.45,0.0005959069704088993
2024-08-09 09:50:00+05:30,2933.5,-0.001684561588592537
